,textID,text,sentiment,unclean_text_len,unclean_text_word_count
13306,d6f4a8bbb8,britney spears songs desktop,1,50,9
13307,791321f057,sanctuarysunday fav character ashley cause awesome,2,75,11
13308,0c04d8973a,still lived way could pop see,1,84,20
13309,dc6849db5b,want monte cristo sandwich sooo bad,2,45,8
13310,908c222257,grrr people suck cry animals die nature shows people sick hunting endangered species,0,114,19
13311,4608dd524e,clue wtf im,0,20,5
13312,e1a776cf0b,moshing fall boy confetti bears falling sky,1,68,13
13313,2ff5a1078b,licking chocolate crumbs twirl wrapper like zammo smack,1,64,11
13314,f785a1856f,love ignored except yelled love life,1,60,13
13315,13c9f02a06,demi super girl like french fans,1,55,12
13316,b761b378c7,week biology exams revise bones time limited,1,96,19
13317,5e6a8fe337,miss yes usually free pag dinner rarely day basta text text,1,101,19
13318,06891dceb1,southland wk,1,20,4
13319,576b09506e,watching bruce almighty,1,26,4
13320,509d80dd4a,oh forgot ferry turns around going much sitting sun side deck closed,1,117,21
13321,a5f4c19969,noooooo worst news ever today tattoo artist moving omg going,0,90,17
13322,e5bd2bcaa1,heck haha lol english work doo college,2,57,11
13323,da6549f668,want ben jerrys lol tweet people im bored,1,55,12
13324,57d554e002,time work,1,14,3
13325,b784150b7c,btw,1,21,5
13326,c315e0c9a5,thanks decided give old hq go account scoundrels,1,87,18
13327,f0d9403402,liesboystell buzy week,1,28,4
13328,5065b0ad1b,omg star wars day may fourth everyone calls watch least film tonight,2,109,22
13329,7470780a12,didnt leave voicemail 121908inlove,1,45,6
13330,2dc74c47fb,hehe true wonder come,2,46,10
13331,b5058084e7,sure would like cream right,2,39,8
13332,86e0c5b6c7,home night pub,1,60,14
13333,742c121c4b,easy turn keyboard upside,2,50,7
13334,de135940fc,amazing concert got really good video pictures,2,71,12
13335,c43a87bf6b,kind coach would read tweets still waiting non dried afro picture,1,111,21
13336,21de91b845,everyone left gone bed,0,36,8
13337,2df6515c88,meeting yay work,2,38,8
13338,70c8ea0595,time kathleen go bed waaaaay past time expect hear noon lol blessed morning,1,130,25
13339,551351725d,beckwith cant good twittering instead watching,0,78,14
13340,3eab4d3d25,joyner even tell done professionally,0,89,16
13341,fee2d997a9,misses phone service sucks,0,43,7
13342,994692b2f9,im proud,2,24,6
13343,ee4cd07fc2,work ohwell need money,1,36,9
13344,0c81d058dc,holy time go gta4 sucked away life wasted whole week wish self control,0,129,27
13345,157b854d95,watched today show didnt see though,0,52,10
13346,5be1739804,pub crawling ne pdx,1,27,5
13347,dc74f7168c,cat died kidney failure math test day needs get better,1,80,16
13348,bff6ad3420,waaaaaaaa kicked us bank getting monday omg chilito,0,78,14
13349,01dc133274,going cincinnati day sunday visitin old friend brother korea date someone special,2,126,21
13350,2d05cee21a,got home stacey lovely wedding,2,42,7
13351,770035351c,probably going miss silverstone race season iracing sad track pure laser scanned awesomeness,1,126,21
13352,31da2314f4,eat nuggets finish,1,51,10
13353,467590efd6,friday friday morning ugh,0,48,8
13354,fb8369a543,linda mean last post sound good,0,69,14
13355,59cf48529d,working day weekend aah well another one coming weeks,1,74,14
13356,9f272e5698,thanks find way around itunes though found little app called switch job nicely,2,115,22
13357,8cbb0f4bc1,hi lyndon get 4pm monday may mail via tasmania dm,1,101,23
13358,0157208f9a,haha kk tell u remember,1,32,7
13359,b64c61dfa3,ordering pizzas watching diggnation trying tweetdeck good,2,71,10
13360,ee20c2fdbe,hehe,2,5,1
13361,4f3b2a12ec,sorry best day neither though working tonight,0,90,17
13362,f489993b5e,homee boring okiee gonna see boyfriend momma tomorrow momma dayy,1,92,16
13363,401d7d6bef,awww still going look though,1,63,13
13364,3a08bd17e7,eating zippys candace,1,30,5
13365,7f837b4c33,nope t1i looks super sweet,2,37,7
13366,50ff617d77,watching two half men work experience tomorrow,1,60,11
13367,06ab3d4662,dropped new mobile loo fingers crossed works still 5mths left contract,2,112,21
13368,e99be33a06,wait come home miss bubba bad parents taking canada,1,86,18
13369,aab5b5c265,george b shaw apparently wrote words day sure practice works comes 2nd nature,1,118,23
13370,d38cfe0172,understand,2,18,3
13371,699bf8c9ce,ahh fun work last night party went movies today see wolverine good weekend,2,116,23
13372,7a4dab2e77,dead past days flu sucks,0,46,9
13373,6fc13b7e51,dont make sad agree tho need sa magical lyrics,0,82,17
13374,e8bed4db82,comes sun comes sun say right,1,64,14
13375,fb77a60a7f,woot favourtie well second favourite episode came tow ross rachel know,2,92,16
13376,3d4644783b,looks great morning already,2,37,7
13377,f2d0709994,haha thanks,2,14,2
13378,496b40f091,la fitness work right pretty busy morning,1,56,9
13379,47aec7e3be,omg found thnx,2,22,5
13380,2682e82587,gays made tonight,1,36,8
13381,a206385e93,rest peace marshall,0,22,4
13382,3e98247c6b,life exhilerating family kingdom good summer sport swimming ocean night kristin,2,127,24
13383,5.37E+14,proud seriously thinking joining next year got get training,2,98,20
13384,5b8d1c911c,going lie loving ace cakes wooop lost,2,63,13
13385,ef218941df,morrissey cure jealous slash tyres way hope enjoy wish cuold go way,1,121,27
13386,9d7b65be19,haha bet settled bad,2,59,13
13387,153ca0e3c3,thinking con law fighting headache paying bills,1,62,10
13388,8e343804b8,good morning thanks retweet,2,40,7
13389,89496e0696,leather jackets uncomfortable thing,0,45,4
13390,581b478e95,need simple reminder thx,2,38,6
13391,f4bd5c5bce,happy cause voice back,2,41,8
13392,2c8eff1781,kill sick n friday night,0,48,10
13393,1bc5fc5da1,guess since cant really decide one choose,1,67,14
13394,d3421437b2,playing pet society,1,19,3
13395,faa24ec0ee,something like,1,20,3
13396,dfaddf99bb,think may broke toe bar tonight thanks drunk girl steppin,0,99,18
13397,f61d1109e9,lol sed want ach dress reason pleaseeeeeeeeeeeeee im bored lol,0,85,16
13398,2bdb19ccd3,oh lovely one thing mum great sounds yummy makin hungry lol p,2,104,21
13399,242fe19716,good night everybody love u phillip xo,2,42,8
13400,49dc4d26d2,yes originally argentina mystic 12 bienti 12 de te lire quincy,1,102,16
13401,d26317952f,oh man going connect old school nintendo play mario games bag gotta search,0,121,27
13402,22a3156283,idiotat tove liden th nks follow tove ddoodm idiot,1,63,8
13403,68257ebec2,get free chocolate still gotten email,1,68,12
13404,a056734a01,cool thanks response check firefox,2,60,10
13405,44c7651247,good morning sunshine sleepytown sleepy,2,45,6
13406,f1c0904a85,yeah ford focus titanium get helicopter add top end luxury models unfortunately,0,115,19
13407,6b4f5aced4,worked finger tips bare today coding got,1,63,12
13408,90047c2ef4,need sleeping even tired,1,48,10
13409,7f1f6cb007,hehe yeah would totally write xd,1,53,11
13410,59760341f9,sgt hughes bacteria meningitis disinfected female latrine im writing essay meningitis sgt ski,1,127,21
13411,5502e089a6,includes chota chota stuff released reflexie arcade,1,77,12
13412,4c1a9acc22,followers went follow back cant anything till get interwebnet want followers im interesting,2,138,26
13413,e1eac039b5,dammit lets private session,0,36,6
13414,a2f0739de7,photo great night http tumblr com xmo1pgymj,2,48,4
13415,b77b368c05,bba ooh nice well guess nice moment windy rainy like rain,2,91,19
13416,3dbc0f7847,love haaaaair,2,27,5
13417,58495407dc,awww poor jayk try make drive fun eat something soon great show tonight wish could go live far,1,127,25
13418,51a6cbb388,think break heart emo sounds meh,0,72,15
13419,086a1d96ed,need play infamous free blockbuster rental coupon need one miss coke reward,0,110,20
13420,aa6095010e,sickkkk need,0,35,5
13421,e3a734f16e,going fail art final fml far worst semester life school wise otherwise best,1,125,27
13422,7295959f5a,somehow alarm became hour fast came realize leaving house feels good early start,2,126,26
13423,f98927df3a,seriously dont like girls,0,29,5
13424,61c3c68a34,fun haha guy american rejects looks like crack,2,79,16
13425,cbe913571f,time wind relax little change world little twitter evening rest others,1,137,27
13426,514f235153,either,1,36,7
13427,cf7b5177aa,hahaha driving leave roundabouts wake tomorrow arrive proximately hrs see ya tmw,1,118,21
13428,b07d1ef685,naw keep turns odd nugget wisdom,0,69,13
13429,17627e0aad,man loss words looks like get unexpected graduation gift good way,2,103,16
13430,9e7e3d0a5b,watched mall cop funny bad guess kinda wish still worked movie theater,1,121,23
13431,31dabb4504,booo finally could get back internet went,1,60,12
13432,9752aa6ef0,goodnight lolsz,2,16,2
13433,bcb26151fc,well gracias haha plays,2,47,9
13434,bcdd284589,sounds like scariest zombie dream ever,0,49,8
13435,e97f79c7ad,,1,13,3
13436,68e37116cd,see october love new book next one,2,61,12
13437,b418473f46,lolol think funny people think lieing real john barrowman,2,107,18
13438,bfa4ae1e4b,thanks darling girl,2,28,4
13439,adf4f1ef86,experiencing unique winnipeg tradition known social trying pace,2,91,14
13440,efff84261c,miss daddy,0,15,4
13441,5b0f71ccc2,stranded delhi airport flight delayed,0,40,6
13442,5a944b1b0f,hey dude turned flyer poser nice,0,61,13
13443,229db69277,came back bishopstorford went aunt wedding party way fun got see cousins years,2,136,27
13444,9476187ac5,must fool twitterland get retweet sadsville,0,77,13
13445,af0ac6b470,presentation went well yes also met buch cool people checked portfolio nice work details projects,2,122,20
13446,bde54d9777,except fact raining since wednesday supposed stop till monday ew,0,98,17
13447,e988ebf7b0,fb boring wanna sing right,0,48,10
13448,442ed96bd4,back home preheatin oven popping pizza,1,53,9
13449,49ec6f804d,u guys soo unfair smh,0,30,6
13450,26d3d6def5,one go spring show,1,43,11
13451,4add23d812,considering buying one hence monk look http bit ly 9vbzg,1,81,11
13452,3473580c81,days left offf http www offf ws oeiras portugal see,1,90,15
13453,7af009703a,idea offhand keep tweeting crowdsourcing graphics sure someone tell,1,102,17
13454,a03b7065e3,writing tape 48hoursnz,1,32,5
13455,c9364473ac,feelin little blue tonight love might good,1,49,9
13456,d111b75cd7,everything good except neck shot steve back head shots,1,76,14
13457,97236bb589,got firefox working get back bookmarks,1,77,15
13458,fdbaccd945,nickj07 um nicks voice smile eyes laugh hes great rolemodel,2,69,7
13459,e213be6eeb,dear stop snoring b move middle bed please,1,68,13
13460,c470d6e777,nothing tonight,1,22,4
13461,bee3fd5dea,way burial,1,23,6
13462,71b38d4def,feeling better hon,1,24,4
13463,848bc37f91,spendin time ant gone night,1,52,10
13464,f957fd3328,yahoo volleyball hiking eating fish eye witnessing sleeping beach jumping rocks hanging jurassic park filmed,2,137,21
13465,013e35a6c5,hours sleeping time bed alaska far good,2,72,15
13466,f55870bd77,watching nemecek go computer fun lol keed norms fun,2,69,13
13467,64ef4a7f47,party moved next weekend stupid weather,0,61,11
13468,e1c19defec,yes herrrrr dude gonna cry,0,45,8
13469,d303e92e0a,aww son gave purple g shock mother day,2,52,12
13470,1bf63f87e7,listening prima j rockstar dang catchyy,1,50,10
13471,75ac7319e8,thankyou garner suggested fannie bay darwin,1,65,11
13472,8e7d8d2a14,well miss think would really like trina,1,59,12
13473,722c3c7dab,presenting today hope leads ability move one day,2,66,12
13474,9802befdec,avatarcamp photos perhaps lol itching see,1,62,9
13475,72fafbc5f4,feelin hot,1,17,4
13476,08a6d8a0da,mejer remember different cords meant lost half leaving graduation anyway,0,113,19
13477,a3d51d9c94,ohh emmm geee souvlaki dimitris wanna go homeeee lol,2,64,10
13478,f833250231,spent hour morning going yearbooks see senior started harleton speech boring,0,126,23
13479,9c43907052,work,1,14,4
13480,a965a49d12,mobile phone check another fail american service came close crashed gate,0,109,19
13481,4ec08d0329,last day la sad,0,31,9
13482,6505d675a7,oops really shouldnt,0,43,7
13483,81f6f611e4,continue dramathon episode come,1,51,9
13484,34e4370330,college cops get suspicious see one person group together,1,90,16
13485,0bc3d2ce9f,im feeling nostalgic im sad happy feel time feels love,2,138,29
13486,cad716865e,heavy rain wk,0,64,15
13487,735b830ca1,yay boxing although boxing sparring eating spend rest evening troubleshooting java code hw,1,131,22
13488,55d9a5268e,suppose certain charm personally hold motorola track phone like phones chunky,1,119,23
13489,9afda201ce,mean jorx,1,23,5
13490,d7468072f9,hope run nerdprom later sounds like lots fun thanks play play,2,113,19
13491,a21015fcf5,room warm windows open im still cooking,0,65,14
13492,c6217bd9cc,good morning aww sorry stuck airport hours,1,75,14
13493,634b135288,yeah least try good night visit chiro tmrw,2,85,17
13494,aeb9aaac87,sooo gooooood wood ranch bbq time dian deng pao,2,57,11
13495,727179a055,wish could commencement yr wonder really going protest,2,92,18
13496,c3d46bbb16,never part follow fridays,1,34,6
13497,1dbe478001,heard slutted totally jealz missed maybe next time,0,74,14
13498,a570a056d1,poor buddy teased mini puggy think need pughug,1,75,15
13499,40238065a2,rub,1,29,7
13500,543cfb6ecd,married silly man done long ago read tweets barely escaped w paying alimony,0,121,22
13501,e6b78cdb01,wait definately going amazing michelle,2,68,12
13502,28e4ce73b7,reminising wonderful day yesterday family love nothing like shooting basketball men life,2,135,24
13503,9a20c80b2a,guess go girlie still gym work 30am,1,66,15
13504,267a5600e4,show people conservative blackjack,0,66,11
13505,76ebfe4c04,operation mischevious pinwheel commence min lol waiting ed show,1,87,15
13506,e24b42a23c,long shift tonight really sleep tired nice talk jon work gotta love boy,1,128,24
13507,214e59211b,actually workin weekend,1,43,7
13508,9bfd4a6e29,wish didnt go work tonight,2,39,9
13509,6bccc53529,hey dude im finishing lullaby dude saw pic w long hair umm lets say keep short ha,1,106,24
13510,530c0d6626,weekend going great,2,31,5
13511,adef5df171,oh,1,6,2
13512,ec6f485840,sad face moment day,0,26,6
13513,24b92dfc1e,happiness chinese totally disappointed food usually good fail,0,77,12
13514,caa112b3eb,second last biology first time ever time haha,1,89,19
13515,b137db3dee,cold rock choc mint bubblegum cookie flake nerds yum xd fun day,2,83,12
13516,d8867e4d4e,posh enough read tatler,1,35,7
13517,5eb78ad113,right coursework promise,1,30,4
13518,0059233cd3,great album lucky vinyl http blip fm 5jhtv,2,66,9
13519,59e3ebdcb5,couple bus stops away lc realize month ago,1,101,22
13520,90c3226ac6,j heehee love tired,1,34,8
13521,3bdbba0d6d,wish sri panwa,2,27,7
